InvoiceId,Date,VATPeriod,CompanyId,Sector,SizeCategory,BuyerId,BuyerSector,BuyerSizeCategory,Good,Quantity,ExciseDutyRate,TotalObligation,ActualPayment,PaymentFactor,ComplianceCategory,UnderPayment
INV3522953,2023-01-01,2023 Q1,2060,Importer,Medium,1659,Distributors,Small,Wine_Imported,9.221042,10.67,98.39,95.37,0.9694,compliant,3.01
INV3524976,2023-01-01,2023 Q1,2014,Importer,Medium,1660,Distributors,Small,Coffee_Beans_Imported,12.18837,25.0,304.71,0.0,0.0,non_compliant,304.71
INV3524982,2023-01-01,2023 Q1,2038,Importer,Large,1660,Distributors,Small,Beer_Imported,13.880539,3.0,41.64,41.02,0.9852,compliant,0.62
INV3526861,2023-01-01,2023 Q1,2049,Importer,Large,1661,Distributors,Small,Coffee_Beans_Imported,4.141448,25.0,103.54,102.72,0.9921,compliant,0.81
INV3526866,2023-01-01,2023 Q1,2051,Importer,Medium,1661,Distributors,Small,Beer_Imported,29.599029,3.0,88.8,87.56,0.9861,compliant,1.24
INV3526868,2023-01-01,2023 Q1,2040,Importer,Large,1661,Distributors,Small,Wine_Imported,42.593798,10.67,454.48,287.72,0.6331,partially_compliant,166.75
INV3528892,2023-01-01,2023 Q1,2048,Importer,Small,1662,Distributors,Medium,Coffee_Beans_Imported,12.369482,25.0,309.24,304.47,0.9846,compliant,4.77
INV3528896,2023-01-01,2023 Q1,2056,Importer,Small,1662,Distributors,Medium,Beer_Imported,61.389148,3.0,184.17,174.96,0.95,compliant,9.21
INV3528898,2023-01-01,2023 Q1,2056,Importer,Small,1662,Distributors,Medium,Wine_Imported,36.381854,10.67,388.19,368.78,0.95,compliant,19.41
INV3530924,2023-01-01,2023 Q1,2046,Importer,Small,1663,Distributors,Small,Coffee_Beans_Imported,13.911759,25.0,347.79,339.41,0.9759,compliant,8.39
INV3530927,2023-01-01,2023 Q1,2015,Importer,Small,1663,Distributors,Small,Beer_Imported,13.259225,3.0,39.78,28.62,0.7195,partially_compliant,11.16
INV3530928,2023-01-01,2023 Q1,2028,Importer,Medium,1663,Distributors,Small,Wine_Imported,10.124526,10.67,108.03,7.59,0.0702,non_compliant,100.44
INV3532953,2023-01-01,2023 Q1,2033,Importer,Small,1664,Distributors,Small,Coffee_Beans_Imported,11.169939,25.0,279.25,265.29,0.95,compliant,13.96
INV3532956,2023-01-01,2023 Q1,2051,Importer,Medium,1664,Distributors,Small,Beer_Imported,28.667013,3.0,86.0,84.8,0.9861,compliant,1.2
INV3534984,2023-01-01,2023 Q1,2033,Importer,Small,1665,Distributors,Large,Coffee_Beans_Imported,10.184121,25.0,254.6,241.87,0.95,compliant,12.73
INV3534986,2023-01-01,2023 Q1,2026,Importer,Small,1665,Distributors,Large,Wine_Imported,152.734023,10.67,1629.67,1199.93,0.7363,partially_compliant,429.74
INV3536868,2023-01-01,2023 Q1,2016,Importer,Medium,1666,Distributors,Small,Coffee_Beans_Imported,10.380547,25.0,259.51,0.0,0.0,non_compliant,259.51
INV3536872,2023-01-01,2023 Q1,2062,Importer,Small,1666,Distributors,Small,Wine_Imported,42.072157,10.67,448.91,447.63,0.9971,compliant,1.28
INV3536873,2023-01-01,2023 Q1,2029,Importer,Medium,1666,Distributors,Small,Beer_Imported,89.479222,3.0,268.44,26.84,0.1,non_compliant,241.59
INV3538896,2023-01-01,2023 Q1,2069,Importer,Medium,1667,Distributors,Small,Coffee_Beans_Imported,13.919358,25.0,347.98,219.54,0.6309,partially_compliant,128.45
INV3538900,2023-01-01,2023 Q1,2031,Importer,Medium,1667,Distributors,Small,Wine_Imported,35.270052,10.67,376.33,370.42,0.9843,compliant,5.91
INV3538902,2023-01-01,2023 Q1,2049,Importer,Large,1667,Distributors,Small,Beer_Imported,13.291329,3.0,39.87,39.56,0.9921,compliant,0.31
INV3540928,2023-01-01,2023 Q1,2027,Importer,Small,1668,Distributors,Small,Coffee_Beans_Imported,2.347128,25.0,58.68,57.55,0.9807,compliant,1.13
INV3540931,2023-01-01,2023 Q1,2044,Importer,Small,1668,Distributors,Small,Wine_Imported,58.689131,10.67,626.21,604.71,0.9657,compliant,21.5
INV3540932,2023-01-01,2023 Q1,2022,Importer,Small,1668,Distributors,Small,Beer_Imported,58.096033,3.0,174.29,17.43,0.1,non_compliant,156.86
INV3542959,2023-01-01,2023 Q1,2061,Importer,Small,1669,Distributors,Small,Coffee_Beans_Imported,2.643933,25.0,66.1,2.11,0.032,non_compliant,63.99
INV3542961,2023-01-01,2023 Q1,2056,Importer,Small,1669,Distributors,Small,Wine_Imported,26.103398,10.67,278.52,264.6,0.95,compliant,13.93
INV3542962,2023-01-01,2023 Q1,2024,Importer,Small,1669,Distributors,Small,Beer_Imported,26.404152,3.0,79.21,54.8,0.6918,partially_compliant,24.41
INV3544842,2023-01-01,2023 Q1,2061,Importer,Small,1670,Distributors,Small,Coffee_Beans_Imported,9.227564,25.0,230.69,7.37,0.032,non_compliant,223.32
INV3544846,2023-01-01,2023 Q1,2017,Importer,Medium,1670,Distributors,Small,Beer_Imported,29.960941,3.0,89.88,40.5,0.4506,partially_compliant,49.38
INV3544847,2023-01-01,2023 Q1,2031,Importer,Medium,1670,Distributors,Small,Wine_Imported,50.92769,10.67,543.4,534.87,0.9843,compliant,8.53
INV3546728,2023-01-01,2023 Q1,2022,Importer,Small,1671,Distributors,Medium,Coffee_Beans_Imported,7.637807,25.0,190.95,19.09,0.1,non_compliant,171.85
INV3546731,2023-01-01,2023 Q1,2062,Importer,Small,1671,Distributors,Medium,Beer_Imported,101.310957,3.0,303.93,303.06,0.9971,compliant,0.87
INV3546732,2023-01-01,2023 Q1,2064,Importer,Medium,1671,Distributors,Medium,Wine_Imported,44.594506,10.67,475.82,475.21,0.9987,compliant,0.61
INV3548615,2023-01-01,2023 Q1,2013,Importer,Small,1672,Distributors,Large,Coffee_Beans_Imported,5.518226,25.0,137.96,0.0,0.0,non_compliant,137.96
INV3548617,2023-01-01,2023 Q1,2017,Importer,Medium,1672,Distributors,Large,Beer_Imported,160.552187,3.0,481.66,217.05,0.4506,partially_compliant,264.61
INV3548618,2023-01-01,2023 Q1,2051,Importer,Medium,1672,Distributors,Large,Wine_Imported,51.024714,10.67,544.43,536.85,0.9861,compliant,7.59
INV3550642,2023-01-01,2023 Q1,2049,Importer,Large,1673,Distributors,Small,Coffee_Beans_Imported,4.424142,25.0,110.6,109.73,0.9921,compliant,0.87
INV3550645,2023-01-01,2023 Q1,2066,Importer,Large,1673,Distributors,Small,Beer_Imported,96.710939,3.0,290.13,281.19,0.9692,compliant,8.95
INV3550646,2023-01-01,2023 Q1,2027,Importer,Small,1673,Distributors,Small,Wine_Imported,24.071694,10.67,256.84,251.89,0.9807,compliant,4.95
INV3552526,2023-01-01,2023 Q1,2064,Importer,Medium,1674,Distributors,Medium,Coffee_Beans_Imported,27.438003,25.0,685.95,685.07,0.9987,compliant,0.88
INV3552531,2023-01-01,2023 Q1,2039,Importer,Large,1674,Distributors,Medium,Wine_Imported,58.337915,10.67,622.47,601.42,0.9662,compliant,21.05
INV3552532,2023-01-01,2023 Q1,2061,Importer,Small,1674,Distributors,Medium,Beer_Imported,51.953177,3.0,155.86,4.98,0.032,non_compliant,150.88
INV3554559,2023-01-01,2023 Q1,2064,Importer,Medium,1675,Distributors,Large,Coffee_Beans_Imported,21.23514,25.0,530.88,530.2,0.9987,compliant,0.68
INV3554561,2023-01-01,2023 Q1,2056,Importer,Small,1675,Distributors,Large,Beer_Imported,75.688497,3.0,227.07,215.71,0.95,compliant,11.35
INV3554563,2023-01-01,2023 Q1,2014,Importer,Medium,1675,Distributors,Large,Wine_Imported,58.743498,10.67,626.79,0.0,0.0,non_compliant,626.79
INV3556587,2023-01-01,2023 Q1,2060,Importer,Medium,1676,Distributors,Small,Coffee_Beans_Imported,5.041144,25.0,126.03,122.17,0.9694,compliant,3.86
INV3556592,2023-01-01,2023 Q1,2048,Importer,Small,1676,Distributors,Small,Wine_Imported,70.503509,10.67,752.27,740.67,0.9846,compliant,11.6
INV3558474,2023-01-01,2023 Q1,2024,Importer,Small,1677,Distributors,Small,Coffee_Beans_Imported,6.816852,25.0,170.42,117.9,0.6918,partially_compliant,52.52
INV3558476,2023-01-01,2023 Q1,2028,Importer,Medium,1677,Distributors,Small,Wine_Imported,39.492445,10.67,421.38,29.59,0.0702,non_compliant,391.79
INV3560359,2023-01-01,2023 Q1,2041,Importer,Large,1678,Distributors,Small,Coffee_Beans_Imported,10.690814,25.0,267.27,259.31,0.9702,compliant,7.96
INV3560361,2023-01-01,2023 Q1,2022,Importer,Small,1678,Distributors,Small,Wine_Imported,38.780343,10.67,413.79,41.38,0.1,non_compliant,372.41
INV3560362,2023-01-01,2023 Q1,2057,Importer,Small,1678,Distributors,Small,Beer_Imported,25.09873,3.0,75.3,0.0,0.0,non_compliant,75.3
INV3562243,2023-01-01,2023 Q1,2063,Importer,Small,1679,Distributors,Small,Coffee_Beans_Imported,6.694664,25.0,167.37,16.74,0.1,non_compliant,150.63
INV3562245,2023-01-01,2023 Q1,2071,Importer,Small,1679,Distributors,Small,Wine_Imported,39.278628,10.67,419.1,257.68,0.6148,partially_compliant,161.42
INV3563981,2023-01-01,2023 Q1,2016,Importer,Medium,1680,Distributors,Medium,Coffee_Beans_Imported,20.746758,25.0,518.67,0.0,0.0,non_compliant,518.67
INV3563986,2023-01-01,2023 Q1,2056,Importer,Small,1680,Distributors,Medium,Wine_Imported,40.963631,10.67,437.08,415.23,0.95,compliant,21.85
INV3563988,2023-01-01,2023 Q1,2067,Importer,Small,1680,Distributors,Medium,Beer_Imported,105.559265,3.0,316.68,313.78,0.9909,compliant,2.89
INV3566011,2023-01-01,2023 Q1,2049,Importer,Large,1681,Distributors,Small,Coffee_Beans_Imported,17.757506,25.0,443.94,440.45,0.9921,compliant,3.49
INV3566017,2023-01-01,2023 Q1,2053,Importer,Large,1681,Distributors,Small,Wine_Imported,14.070941,10.67,150.14,15.01,0.1,non_compliant,135.12
INV3567898,2023-01-01,2023 Q1,2041,Importer,Large,1682,Distributors,Small,Coffee_Beans_Imported,20.091048,25.0,502.28,487.32,0.9702,compliant,14.96
INV3567901,2023-01-01,2023 Q1,2061,Importer,Small,1682,Distributors,Small,Beer_Imported,68.78336,3.0,206.35,6.59,0.032,non_compliant,199.76
INV3567902,2023-01-01,2023 Q1,2033,Importer,Small,1682,Distributors,Small,Wine_Imported,65.483053,10.67,698.7,663.77,0.95,compliant,34.94
INV3569932,2023-01-01,2023 Q1,2053,Importer,Large,1683,Distributors,Large,Beer_Imported,42.756875,3.0,128.27,12.83,0.1,non_compliant,115.44
INV3569933,2023-01-01,2023 Q1,2054,Importer,Medium,1683,Distributors,Large,Wine_Imported,75.050285,10.67,800.79,780.64,0.9748,compliant,20.15
INV3571960,2023-01-01,2023 Q1,2042,Importer,Large,1684,Distributors,Small,Coffee_Beans_Imported,0.622,25.0,15.55,8.71,0.5599,partially_compliant,6.84
INV3571961,2023-01-01,2023 Q1,2013,Importer,Small,1684,Distributors,Small,Beer_Imported,7.027,3.0,21.08,0.0,0.0,non_compliant,21.08
INV3571962,2023-01-01,2023 Q1,2054,Importer,Medium,1684,Distributors,Small,Wine_Imported,23.388,10.67,249.55,243.27,0.9748,compliant,6.28
INV3573842,2023-01-01,2023 Q1,2056,Importer,Small,1685,Distributors,Large,Coffee_Beans_Imported,18.757665,25.0,468.94,445.49,0.95,compliant,23.45
INV3573846,2023-01-01,2023 Q1,2050,Importer,Medium,1685,Distributors,Large,Wine_Imported,103.85048,10.67,1108.08,764.29,0.6897,partially_compliant,343.8
INV3573848,2023-01-01,2023 Q1,2035,Importer,Small,1685,Distributors,Large,Beer_Imported,16.769826,3.0,50.31,31.66,0.6293,partially_compliant,18.65
INV3575872,2023-01-01,2023 Q1,2017,Importer,Medium,1686,Distributors,Small,Coffee_Beans_Imported,13.227655,25.0,330.69,149.02,0.4506,partially_compliant,181.67
INV3575876,2023-01-01,2023 Q1,2035,Importer,Small,1686,Distributors,Small,Beer_Imported,47.331917,3.0,142.0,89.36,0.6293,partially_compliant,52.64
INV3575878,2023-01-01,2023 Q1,2018,Importer,Small,1686,Distributors,Small,Wine_Imported,62.35405,10.67,665.32,664.0,0.998,compliant,1.31
INV3577901,2023-01-01,2023 Q1,2048,Importer,Small,1687,Distributors,Medium,Coffee_Beans_Imported,24.807551,25.0,620.19,610.62,0.9846,compliant,9.57
INV3577906,2023-01-01,2023 Q1,2022,Importer,Small,1687,Distributors,Medium,Wine_Imported,86.442887,10.67,922.35,92.23,0.1,non_compliant,830.11
INV3577908,2023-01-01,2023 Q1,2037,Importer,Large,1687,Distributors,Medium,Beer_Imported,54.190421,3.0,162.57,13.96,0.0859,non_compliant,148.61
INV3579931,2023-01-01,2023 Q1,2040,Importer,Large,1688,Distributors,Small,Coffee_Beans_Imported,9.136928,25.0,228.42,144.61,0.6331,partially_compliant,83.81
INV3579936,2023-01-01,2023 Q1,2063,Importer,Small,1688,Distributors,Small,Beer_Imported,73.238147,3.0,219.71,21.97,0.1,non_compliant,197.74
INV3579938,2023-01-01,2023 Q1,2056,Importer,Small,1688,Distributors,Small,Wine_Imported,23.268583,10.67,248.28,235.86,0.95,compliant,12.41
INV3581962,2023-01-01,2023 Q1,2040,Importer,Large,1689,Distributors,Small,Coffee_Beans_Imported,5.502143,25.0,137.55,87.08,0.6331,partially_compliant,50.47
INV3581967,2023-01-01,2023 Q1,2059,Importer,Small,1689,Distributors,Small,Wine_Imported,20.703086,10.67,220.9,217.38,0.984,compliant,3.53
INV3583850,2023-01-01,2023 Q1,2062,Importer,Small,1690,Distributors,Small,Coffee_Beans_Imported,18.69966,25.0,467.49,466.15,0.9971,compliant,1.34
INV3583852,2023-01-01,2023 Q1,2050,Importer,Medium,1690,Distributors,Small,Wine_Imported,32.225219,10.67,343.84,237.16,0.6897,partially_compliant,106.68
INV3585878,2023-01-01,2023 Q1,2059,Importer,Small,1691,Distributors,Small,Coffee_Beans_Imported,9.848187,25.0,246.2,242.28,0.984,compliant,3.93
INV3585881,2023-01-01,2023 Q1,2050,Importer,Medium,1691,Distributors,Small,Beer_Imported,41.742134,3.0,125.23,86.37,0.6897,partially_compliant,38.85
INV3585883,2023-01-01,2023 Q1,2045,Importer,Medium,1691,Distributors,Small,Wine_Imported,10.727308,10.67,114.46,0.0,0.0,non_compliant,114.46
INV3587906,2023-01-01,2023 Q1,2023,Importer,Small,1692,Distributors,Small,Coffee_Beans_Imported,11.991802,25.0,299.8,202.49,0.6754,partially_compliant,97.31
INV3587911,2023-01-01,2023 Q1,2071,Importer,Small,1692,Distributors,Small,Beer_Imported,25.939688,3.0,77.82,47.85,0.6148,partially_compliant,29.97
INV3587913,2023-01-01,2023 Q1,2034,Importer,Small,1692,Distributors,Small,Wine_Imported,10.676068,10.67,113.91,112.83,0.9905,compliant,1.08
INV3589940,2023-01-01,2023 Q1,2027,Importer,Small,1693,Distributors,Medium,Coffee_Beans_Imported,10.810268,25.0,270.26,265.04,0.9807,compliant,5.21
INV3589941,2023-01-01,2023 Q1,2046,Importer,Small,1693,Distributors,Medium,Beer_Imported,26.676221,3.0,80.03,78.1,0.9759,compliant,1.93
INV3589943,2023-01-01,2023 Q1,2041,Importer,Large,1693,Distributors,Medium,Wine_Imported,32.801225,10.67,349.99,339.57,0.9702,compliant,10.42
INV3591968,2023-01-01,2023 Q1,2041,Importer,Large,1694,Distributors,Small,Coffee_Beans_Imported,10.057549,25.0,251.44,243.95,0.9702,compliant,7.49
INV3591971,2023-01-01,2023 Q1,2028,Importer,Medium,1694,Distributors,Small,Wine_Imported,76.853998,10.67,820.03,57.59,0.0702,non_compliant,762.45
INV3591972,2023-01-01,2023 Q1,2020,Importer,Small,1694,Distributors,Small,Beer_Imported,80.05809,3.0,240.17,182.73,0.7608,partially_compliant,57.44
INV3594000,2023-01-01,2023 Q1,2051,Importer,Medium,1695,Distributors,Small,Coffee_Beans_Imported,2.366073,25.0,59.15,58.33,0.9861,compliant,0.82
INV3594002,2023-01-01,2023 Q1,2050,Importer,Medium,1695,Distributors,Small,Wine_Imported,10.83282,10.67,115.59,79.72,0.6897,partially_compliant,35.86
INV3595883,2023-01-01,2023 Q1,2029,Importer,Medium,1696,Distributors,Small,Coffee_Beans_Imported,20.272229,25.0,506.81,50.68,0.1,non_compliant,456.13
INV3595884,2023-01-01,2023 Q1,2038,Importer,Large,1696,Distributors,Small,Beer_Imported,12.094167,3.0,36.28,35.74,0.9852,compliant,0.54
INV3595886,2023-01-01,2023 Q1,2022,Importer,Small,1696,Distributors,Small,Wine_Imported,83.145578,10.67,887.16,88.72,0.1,non_compliant,798.45
INV3597620,2023-01-01,2023 Q1,2029,Importer,Medium,1697,Distributors,Small,Coffee_Beans_Imported,10.907892,25.0,272.7,27.27,0.1,non_compliant,245.43
INV3597625,2023-01-01,2023 Q1,2050,Importer,Medium,1697,Distributors,Small,Beer_Imported,55.457514,3.0,166.37,114.75,0.6897,partially_compliant,51.62
INV3599366,2023-01-01,2023 Q1,2040,Importer,Large,1698,Distributors,Small,Wine_Imported,39.504836,10.67,421.52,266.86,0.6331,partially_compliant,154.66
INV3601102,2023-01-01,2023 Q1,2069,Importer,Medium,1699,Distributors,Medium,Coffee_Beans_Imported,30.348577,25.0,758.71,478.66,0.6309,partially_compliant,280.05
INV3601106,2023-01-01,2023 Q1,2013,Importer,Small,1699,Distributors,Medium,Wine_Imported,71.422647,10.67,762.08,0.0,0.0,non_compliant,762.08
INV3601108,2023-01-01,2023 Q1,2028,Importer,Medium,1699,Distributors,Medium,Beer_Imported,14.413462,3.0,43.24,3.04,0.0702,non_compliant,40.2
INV3603131,2023-01-01,2023 Q1,2050,Importer,Medium,1700,Distributors,Small,Coffee_Beans_Imported,8.249273,25.0,206.23,142.25,0.6897,partially_compliant,63.99
INV3603136,2023-01-01,2023 Q1,2054,Importer,Medium,1700,Distributors,Small,Wine_Imported,77.059801,10.67,822.23,801.54,0.9748,compliant,20.69
INV3603137,2023-01-01,2023 Q1,2027,Importer,Small,1700,Distributors,Small,Beer_Imported,9.188321,3.0,27.56,27.03,0.9807,compliant,0.53
INV3605162,2023-01-01,2023 Q1,2067,Importer,Small,1701,Distributors,Small,Coffee_Beans_Imported,10.697344,25.0,267.43,264.99,0.9909,compliant,2.44
INV3605166,2023-01-01,2023 Q1,2028,Importer,Medium,1701,Distributors,Small,Wine_Imported,74.38401,10.67,793.68,55.74,0.0702,non_compliant,737.94
INV3607049,2023-01-01,2023 Q1,2038,Importer,Large,1702,Distributors,Small,Coffee_Beans_Imported,15.33657,25.0,383.41,377.73,0.9852,compliant,5.68
INV3607051,2023-01-01,2023 Q1,2023,Importer,Small,1702,Distributors,Small,Wine_Imported,54.62806,10.67,582.88,393.69,0.6754,partially_compliant,189.19
INV3607052,2023-01-01,2023 Q1,2056,Importer,Small,1702,Distributors,Small,Beer_Imported,63.011445,3.0,189.03,179.58,0.95,compliant,9.45
INV3608935,2023-01-01,2023 Q1,2037,Importer,Large,1703,Distributors,Small,Coffee_Beans_Imported,2.14224,25.0,53.56,4.6,0.0859,non_compliant,48.96
INV3608936,2023-01-01,2023 Q1,2023,Importer,Small,1703,Distributors,Small,Beer_Imported,78.182666,3.0,234.55,158.42,0.6754,partially_compliant,76.13
INV3610674,2023-01-01,2023 Q1,2055,Importer,Small,1704,Distributors,Large,Coffee_Beans_Imported,10.901643,25.0,272.54,266.91,0.9794,compliant,5.63
INV3610677,2023-01-01,2023 Q1,2041,Importer,Large,1704,Distributors,Large,Wine_Imported,100.244683,10.67,1069.61,1037.76,0.9702,compliant,31.85
INV3610678,2023-01-01,2023 Q1,2058,Importer,Medium,1704,Distributors,Large,Beer_Imported,14.323306,3.0,42.97,41.9,0.9751,compliant,1.07
INV3612703,2023-01-01,2023 Q1,2038,Importer,Large,1705,Distributors,Medium,Coffee_Beans_Imported,24.507913,25.0,612.7,603.62,0.9852,compliant,9.08
INV3612706,2023-01-01,2023 Q1,2028,Importer,Medium,1705,Distributors,Medium,Wine_Imported,56.884151,10.67,606.95,42.62,0.0702,non_compliant,564.33
INV3612708,2023-01-01,2023 Q1,2057,Importer,Small,1705,Distributors,Medium,Beer_Imported,34.400241,3.0,103.2,0.0,0.0,non_compliant,103.2
INV3614731,2023-01-01,2023 Q1,2029,Importer,Medium,1706,Distributors,Medium,Coffee_Beans_Imported,4.496,25.0,112.4,11.24,0.1,non_compliant,101.16
INV3614737,2023-01-01,2023 Q1,2043,Importer,Small,1706,Distributors,Medium,Beer_Imported,4.12,3.0,12.36,7.43,0.601,partially_compliant,4.93
INV3614738,2023-01-01,2023 Q1,2032,Importer,Small,1706,Distributors,Medium,Wine_Imported,8.409,10.67,89.72,49.06,0.5467,partially_compliant,40.67
INV3616762,2023-01-01,2023 Q1,2043,Importer,Small,1707,Distributors,Large,Coffee_Beans_Imported,16.259948,25.0,406.5,244.3,0.601,partially_compliant,162.2
INV3616767,2023-01-01,2023 Q1,2042,Importer,Large,1707,Distributors,Large,Beer_Imported,24.021894,3.0,72.07,40.35,0.5599,partially_compliant,31.72
INV3616768,2023-01-01,2023 Q1,2037,Importer,Large,1707,Distributors,Large,Wine_Imported,97.527142,10.67,1040.61,89.38,0.0859,non_compliant,951.24
INV3618793,2023-01-01,2023 Q1,2014,Importer,Medium,1708,Distributors,Small,Coffee_Beans_Imported,15.534682,25.0,388.37,0.0,0.0,non_compliant,388.37
INV3618796,2023-01-01,2023 Q1,2056,Importer,Small,1708,Distributors,Small,Beer_Imported,14.755141,3.0,44.27,42.05,0.95,compliant,2.21
INV3618798,2023-01-01,2023 Q1,2027,Importer,Small,1708,Distributors,Small,Wine_Imported,40.825542,10.67,435.61,427.21,0.9807,compliant,8.4
INV3620822,2023-01-01,2023 Q1,2066,Importer,Large,1709,Distributors,Large,Coffee_Beans_Imported,12.507997,25.0,312.7,303.06,0.9692,compliant,9.64
INV3620826,2023-01-01,2023 Q1,2061,Importer,Small,1709,Distributors,Large,Beer_Imported,78.605272,3.0,235.82,7.54,0.032,non_compliant,228.28
INV3620827,2023-01-01,2023 Q1,2048,Importer,Small,1709,Distributors,Large,Wine_Imported,76.531365,10.67,816.59,804.0,0.9846,compliant,12.59
INV3622852,2023-01-01,2023 Q1,2064,Importer,Medium,1710,Distributors,Large,Coffee_Beans_Imported,29.364793,25.0,734.12,733.18,0.9987,compliant,0.94
INV3622856,2023-01-01,2023 Q1,2070,Importer,Small,1710,Distributors,Large,Beer_Imported,96.148255,3.0,288.44,0.0,0.0,non_compliant,288.44
INV3622858,2023-01-01,2023 Q1,2029,Importer,Medium,1710,Distributors,Large,Wine_Imported,52.606791,10.67,561.31,56.13,0.1,non_compliant,505.18
INV3624885,2023-01-01,2023 Q1,2051,Importer,Medium,1711,Distributors,Small,Coffee_Beans_Imported,2.576538,25.0,64.41,63.52,0.9861,compliant,0.9
INV3624886,2023-01-01,2023 Q1,2066,Importer,Large,1711,Distributors,Small,Wine_Imported,27.56022,10.67,294.07,285.0,0.9692,compliant,9.07
INV3626770,2023-01-01,2023 Q1,2058,Importer,Medium,1712,Distributors,Small,Coffee_Beans_Imported,4.733,25.0,118.32,115.38,0.9751,compliant,2.94
